state,parameter,scenario,value
0.07739233006145568,stubbornness,random,0.01
-0.28530392676573496,stubbornness,random,0.01
0.4645358200092625,stubbornness,random,0.01
0.41709133282810423,stubbornness,random,0.01
-0.08638761607653853,stubbornness,random,0.01
-0.7066178511504255,stubbornness,random,0.01
-0.5858256530262096,stubbornness,random,0.01
0.17483764841839525,stubbornness,random,0.01
0.04153896799698527,stubbornness,random,0.01
0.3066487954906768,stubbornness,random,0.01
0.08311773936476657,stubbornness,random,0.01
-0.38728032793687817,stubbornness,random,0.01
-0.028204678139630263,stubbornness,random,0.01
-0.021541138220171084,stubbornness,random,0.01
0.3506794850350766,stubbornness,random,0.01
-0.7567084094268993,stubbornness,random,0.01
0.3647466812318796,stubbornness,random,0.01
-0.007032098917522924,stubbornness,random,0.01
-0.15136338526871534,stubbornness,random,0.01
-0.21054872592670998,stubbornness,random,0.01
-0.04595887784716171,stubbornness,random,0.01
-0.8845787333323394,stubbornness,random,0.01
-0.5868383869712523,stubbornness,random,0.01
-0.523486862978968,stubbornness,random,0.013311036789297659
-0.10269454717962126,stubbornness,random,0.013311036789297659
0.5837080625779622,stubbornness,random,0.013311036789297659
-0.7912062920574345,stubbornness,random,0.013311036789297659
0.489407936637458,stubbornness,random,0.013311036789297659
-0.7695201983610312,stubbornness,random,0.013311036789297659
-0.3271065957606456,stubbornness,random,0.013311036789297659
-0.3027489800267343,stubbornness,random,0.013311036789297659
0.04706226182779463,stubbornness,random,0.013311036789297659
-0.207782491852812,stubbornness,random,0.013311036789297659
-0.4602090431070177,stubbornness,random,0.013311036789297659
-0.295180820755035,stubbornness,random,0.013311036789297659
-0.3312821693754182,stubbornness,random,0.013311036789297659
-0.40619836804988957,stubbornness,random,0.013311036789297659
0.07349545169901042,stubbornness,random,0.013311036789297659
-0.7071063534981253,stubbornness,random,0.013311036789297659
0.25380512997013366,stubbornness,random,0.013311036789297659
-0.5415525921408864,stubbornness,random,0.013311036789297659
-0.8164112538902882,stubbornness,random,0.013311036789297659
-0.33077680808199406,stubbornness,random,0.013311036789297659
0.11907003764651465,stubbornness,random,0.013311036789297659
-0.14146769482263002,stubbornness,random,0.013311036789297659
0.1499595590306016,stubbornness,random,0.013311036789297659
-0.6141954460188499,stubbornness,random,0.013311036789297659
-0.4686485180966957,stubbornness,random,0.013311036789297659
